repo,pr_id,file_count,total_additions,total_deletions,commit_message_length,pr_description_length,reviewer_count,comment_count,has_ai_reviewer,label_count,pr_length,modified_function_count,ast_node_count,cfg_node_count,ast_density,cfg_density,merged
apache/spark,56977,1,36,6,1062,3622,0,0,False,0,3709,1,203,163,1.45,1.1642857142857144,False
apache/spark,56976,2,13,8,1004,2152,0,0,False,0,2250,1,23,17,1.9166666666666667,1.4166666666666667,False
apache/spark,56975,2,155,51,1035,4680,0,0,False,0,4774,1,224,186,1.4088050314465408,1.169811320754717,False
apache/spark,56974,3,174,8,1053,3015,0,0,False,0,3111,2,331,269,1.445414847161572,1.1746724890829694,False
apache/spark,56973,4,26,6,72,1813,2,2,False,0,1890,0,28,25,1.0769230769230769,0.9615384615384616,False
apache/spark,56972,2,2,2,1382,1337,1,0,False,0,1428,0,2,2,1.0,1.0,False
apache/spark,56971,2,40,3,908,3654,0,0,False,0,3740,0,79,68,1.2950819672131149,1.1147540983606556,False
apache/spark,56970,4,48,0,1896,1793,1,1,False,0,1895,2,60,51,1.25,1.0625,False
apache/spark,56969,9,464,13,79,1332,0,0,False,0,1408,3,345,328,0.9126984126984128,0.8677248677248677,False
apache/spark,56968,7,532,22,54,5855,0,0,False,0,5928,4,551,511,1.0357142857142858,0.9605263157894736,False
apache/spark,56967,6,52,27,88,1115,2,0,False,0,1187,1,68,57,1.3076923076923077,1.0961538461538465,False
apache/spark,56966,3,22,15,463,2311,0,0,False,0,2393,0,87,77,1.144736842105263,1.013157894736842,False
apache/spark,56965,5,225,29,2088,1858,0,0,False,0,1948,12,420,339,1.4482758620689655,1.168965517241379,False
apache/spark,56964,1,6,2,88,643,1,1,False,0,731,0,6,6,1.0,1.0,False
apache/spark,56963,3,84,7,1141,2706,0,0,False,0,2812,0,114,94,1.3571428571428572,1.119047619047619,False
apache/spark,56962,2,30,0,2299,2191,1,0,False,0,2298,1,57,49,1.3902439024390243,1.195121951219512,False
apache/spark,56961,3,283,10,74,1878,0,0,False,0,1952,0,417,384,1.100263852242744,1.0131926121372032,False
apache/spark,56960,2,27,8,4,4039,1,1,False,0,4105,1,38,32,1.4074074074074074,1.1851851851851851,False
apache/spark,56959,2,29,0,630,2298,0,0,False,0,2395,0,30,29,1.0344827586206895,1.0,False
apache/spark,56958,1,110,6,2212,2537,0,0,False,0,2639,3,157,157,5.607142857142857,5.607142857142857,False
apache/spark,56957,5,335,36,78,3914,0,0,False,0,4005,4,454,377,1.355223880597015,1.1253731343283582,False
apache/spark,56954,1,10,4,60,6544,2,1,False,0,6604,0,41,30,2.1578947368421053,1.5789473684210529,False
apache/spark,56953,3,16,3,90,1625,1,1,False,0,1715,0,17,16,1.0625,1.0,False
apache/spark,56952,1,21,11,764,4674,0,0,False,0,4746,0,39,30,1.8571428571428568,1.4285714285714286,False
apache/spark,56951,10,510,37,292,1949,2,0,False,0,2051,12,911,804,1.1846553966189857,1.0455136540962289,False
apache/spark,56950,2,2,2,1408,1366,2,0,False,0,1457,0,2,2,1.0,1.0,False
apache/spark,56949,7,85,4,645,3037,2,1,False,0,3127,5,171,160,2.011764705882353,1.8823529411764703,False
apache/spark,56948,2,2,59,69,771,2,1,False,0,840,0,1,1,0.5,0.5,False
apache/spark,56947,1,0,1,71,568,1,1,False,0,639,0,0,0,0.0,0.0,False
apache/spark,56946,2,61,3,98,855,1,1,False,0,953,1,61,59,1.0,0.9672131147540984,False
apache/spark,56945,4,37,5,124,1586,1,1,False,0,1665,0,45,40,1.2162162162162162,1.0810810810810811,False
apache/spark,56944,6,164,6,193,1965,0,0,False,0,2053,1,213,196,1.109375,1.0208333333333333,False
apache/spark,56943,3,119,2,3841,3389,0,0,False,0,3481,10,281,281,2.361344537815126,2.361344537815126,False
apache/spark,56942,3,225,92,101,1722,2,0,False,0,1814,0,349,314,1.1442622950819672,1.0295081967213116,False
apache/spark,56941,9,273,9,302,2026,2,1,False,0,2122,0,293,274,1.0732600732600732,1.0036630036630036,False
apache/spark,56940,3,169,9,4666,3440,0,0,False,0,3537,9,454,454,2.6863905325443787,2.6863905325443787,False
apache/spark,56938,2,31,3,1295,1238,2,0,False,0,1314,2,139,139,4.483870967741935,4.483870967741935,False
apache/spark,56937,1,0,1,73,1869,1,1,False,0,1944,0,0,0,0.0,0.0,False
apache/spark,56936,2,331,237,232,2716,1,1,False,0,2797,3,572,432,1.7280966767371602,1.3051359516616314,False
apache/spark,56935,2,103,5,175,1360,0,0,False,0,1445,2,125,111,1.2135922330097086,1.077669902912621,False
apache/spark,56934,2,49,8,183,1086,1,1,False,0,1170,0,47,45,0.9591836734693876,0.9183673469387756,False
apache/spark,56933,4,488,6,959,1739,0,0,False,0,1820,39,429,428,0.8790983606557377,0.8770491803278688,False
apache/spark,56932,18,518,0,290,1135,2,1,False,0,1184,4,514,489,0.9922779922779924,0.944015444015444,False
apache/spark,56931,4,30,17,164,1188,1,1,False,0,1278,0,36,35,1.0588235294117647,1.0294117647058822,False
apache/spark,56930,5,117,26,160,2906,2,1,False,0,2985,2,120,112,1.0256410256410255,0.9572649572649572,False
apache/spark,56928,17,704,23,4933,3002,3,0,False,0,3073,10,961,812,1.318244170096022,1.1138545953360768,False
apache/spark,56927,6,62,31,33,3927,0,0,False,0,3983,1,81,69,1.3064516129032258,1.1129032258064515,False
apache/spark,56926,4,177,3,75,2706,0,0,False,0,2770,1,191,170,1.07909604519774,0.96045197740113,False
apache/spark,56925,1,25,21,770,2380,2,1,False,0,2464,1,164,164,6.56,6.56,False
apache/spark,56924,1,3,3,156,99,0,0,False,0,192,0,45,45,15.0,15.0,False
apache/spark,56923,1,3,3,218,1487,0,0,False,0,1571,0,46,46,15.333333333333334,15.333333333333334,False
apache/spark,56921,3,101,21,59,1539,0,0,False,0,1598,2,205,176,1.3225806451612905,1.135483870967742,False
apache/spark,56920,2,62,1,921,1682,1,0,False,0,1772,1,92,73,1.4838709677419355,1.1774193548387095,False
apache/spark,56919,4,539,85,2182,3124,2,3,False,0,3199,19,776,636,1.4397031539888685,1.1799628942486085,False
apache/spark,56918,3,5,2,72,721,1,1,False,0,793,0,7,7,1.4,1.4,False
apache/spark,56917,1,59,7,2144,2696,3,2,False,0,2776,3,51,51,0.864406779661017,0.864406779661017,False
apache/spark,56916,1,7,8,1056,1018,1,2,False,0,1108,1,11,9,1.5714285714285714,1.2857142857142858,False
apache/spark,56915,1,1,2,50,3822,2,1,False,0,3879,0,1,1,1.0,1.0,False
apache/spark,56914,1,1,0,40,3774,2,0,False,0,3838,0,7,7,7.0,7.0,False
apache/spark,56913,10,424,51,2168,3123,1,0,False,0,3239,0,588,525,1.3867924528301887,1.2382075471698113,False
apache/spark,56912,1,0,19,67,1222,1,0,False,0,1296,0,0,0,0.0,0.0,False
apache/spark,56911,7,9,2,1552,1438,1,0,False,0,1527,0,9,9,1.0,1.0,False
apache/spark,56910,8,80,8,91,1473,2,1,False,0,1564,0,87,81,1.0875,1.0125,False
apache/spark,56909,6,389,125,301,2555,2,1,False,0,2664,8,1487,1457,3.822622107969152,3.745501285347044,False
apache/spark,56908,3,108,1,888,4045,2,2,False,0,4145,1,120,112,1.1111111111111112,1.037037037037037,False
apache/spark,56907,7,993,1,2760,3471,0,0,False,0,3564,39,4309,4308,4.374619289340101,4.3736040609137055,False
apache/spark,56906,9,306,54,82,1680,1,1,False,0,1762,4,365,331,1.19281045751634,1.0816993464052287,False
apache/spark,56905,3,32,21,96,1468,1,1,False,0,1564,0,34,33,1.0625,1.03125,False
apache/spark,56904,2,117,1,1008,1748,1,2,False,0,1816,0,246,221,1.1549295774647887,1.0375586854460097,False
apache/spark,56903,4,31,4,70,495,0,0,False,0,573,1,34,30,1.096774193548387,0.967741935483871,False
apache/spark,56902,2,25,12,419,4685,2,3,False,0,4770,2,32,28,1.28,1.12,False
apache/spark,56901,1,1,5,521,1940,1,1,False,0,2029,1,3,2,3.0,2.0,False
apache/spark,56900,4,101,3,2362,2342,0,0,False,0,2474,1,126,109,1.2475247524752475,1.0792079207920793,False
apache/spark,56899,2,46,2,919,2240,2,1,False,0,2319,1,61,51,1.326086956521739,1.108695652173913,False
apache/spark,56898,7,96,1,1685,2209,3,2,False,0,2288,3,133,110,1.3854166666666667,1.1458333333333333,False
apache/spark,56897,1,2,2,231,1113,1,0,False,0,1187,0,2,2,1.0,1.0,False
apache/spark,56896,2,4,4,1340,1282,2,0,False,0,1342,0,4,4,1.0,1.0,False
apache/spark,56895,2,39,13,914,4964,1,2,False,0,5042,1,64,51,1.641025641025641,1.3076923076923077,False
apache/spark,56894,1,104,0,1543,1998,2,0,False,0,2094,2,78,78,0.75,0.75,False
apache/spark,56892,12,26,38,1703,4555,3,2,False,0,4651,0,46,40,1.7692307692307692,1.5384615384615383,False
apache/spark,56891,13,672,69,1804,1955,1,1,False,0,2037,7,937,891,0.9332669322709164,0.8874501992031872,False
apache/spark,56890,1,3,1,74,6599,4,3,False,0,6687,0,3,3,1.0,1.0,False
apache/spark,56889,10,183,24,1894,3970,2,2,False,0,4038,2,177,169,0.9672131147540984,0.9234972677595628,False
apache/spark,56888,4,101,11,461,1841,2,2,False,0,1953,0,114,102,1.1287128712871286,1.00990099009901,False
apache/spark,56887,3,54,5,1269,2366,3,2,False,0,2474,1,60,55,1.1111111111111112,1.0185185185185186,False
apache/spark,56886,1,2,2,83,860,1,0,False,0,946,0,2,2,1.0,1.0,False
apache/spark,56885,1,17,17,64,1085,1,0,False,0,1149,0,19,18,1.1176470588235294,1.0588235294117647,False
apache/spark,56884,3,43,1,2341,1932,2,1,False,0,2028,0,48,44,1.1162790697674418,1.0232558139534884,False
apache/spark,56883,1,1,1,171,1052,1,0,False,0,1128,0,1,1,1.0,1.0,False
apache/spark,56880,14,102,71,55,2796,2,2,False,0,2851,1,131,116,1.2843137254901962,1.1372549019607845,False
apache/spark,56879,7,955,3,4167,11110,0,0,False,0,11212,23,1294,1075,1.3693121693121693,1.1375661375661377,False
apache/spark,56878,7,702,3,1618,10845,0,0,False,0,10947,19,1278,1062,1.372717508055854,1.1407089151450054,False
apache/spark,56877,1,1,1,68,974,1,0,False,0,1048,0,1,1,1.0,1.0,False
apache/spark,56876,3,3,3,35,1115,1,0,False,0,1150,0,3,3,1.0,1.0,False
apache/spark,56874,2,17,0,1094,1020,2,1,False,0,1086,0,16,16,0.9411764705882352,0.9411764705882352,False
apache/spark,56873,2,33,0,1130,1031,3,2,False,0,1121,0,31,30,0.9393939393939394,0.9090909090909092,False
apache/spark,56872,4,22,12,1384,1092,2,2,False,0,1161,0,21,21,0.9545454545454546,0.9545454545454546,False
apache/spark,56871,2,19,0,1134,1062,4,4,False,0,1132,0,21,19,1.105263157894737,1.0,False
apache/spark,56870,1,1,1,42,948,2,1,False,0,990,0,1,1,1.0,1.0,False
apache/spark,56869,5,275,4,5805,5356,5,4,False,0,5432,3,436,349,1.5854545454545454,1.269090909090909,False
apache/spark,56868,3,3,3,92,1016,1,0,False,0,1108,0,3,3,1.0,1.0,False
apache/spark,56867,5,53,34,2235,2249,1,0,False,0,2346,1,59,55,1.1132075471698113,1.0377358490566038,False
apache/spark,56866,1,2,2,66,520,1,0,False,0,586,0,4,3,2.0,1.5,False
apache/spark,56865,8,371,78,2854,3666,2,2,False,0,3764,3,428,393,1.1536388140161724,1.059299191374663,False
apache/spark,56864,17,430,2,12,2591,0,0,False,0,2627,7,556,516,1.2930232558139534,1.2,False
apache/spark,56863,5,12,64,1162,2116,1,1,False,0,2219,0,16,16,1.3333333333333333,1.3333333333333333,False
apache/spark,56861,3,175,23,2065,2059,1,1,False,0,2170,1,208,185,1.1885714285714286,1.0571428571428572,False
apache/spark,56860,2,49,3,180,1604,0,0,False,0,1753,2,72,58,1.469387755102041,1.183673469387755,False
apache/spark,56859,3,62,13,320,2719,1,1,False,0,2805,1,72,66,1.1612903225806452,1.064516129032258,False
apache/spark,56858,3,184,4,772,3404,2,2,False,0,3478,2,197,184,1.0706521739130437,1.0,False
apache/spark,56857,4,82,10,68,1420,2,2,False,0,1488,0,91,84,1.1097560975609757,1.024390243902439,False
apache/spark,56856,1,8,8,65,4261,1,0,False,0,4326,0,29,29,3.625,3.625,False
apache/spark,56855,1,31,0,206,4224,1,0,False,0,4287,0,177,177,5.709677419354839,5.709677419354839,False
apache/spark,56854,7,245,39,106,5678,2,3,False,0,5763,5,307,271,1.2530612244897958,1.1061224489795918,False
apache/spark,56852,5,61,3,308,3311,3,2,False,0,3374,2,60,60,0.9836065573770492,0.9836065573770492,False
apache/spark,56851,1,4,0,2421,2297,1,0,False,0,2392,0,4,4,1.0,1.0,False
apache/spark,56850,6,92,2,1512,2789,4,3,False,0,2872,4,118,100,1.2826086956521738,1.0869565217391304,False
apache/spark,56849,3,388,3,517,2807,2,3,False,0,2905,8,504,423,1.2989690721649485,1.0902061855670102,False
apache/spark,56848,6,695,573,549,2091,2,2,False,0,2150,4,746,716,1.073381294964029,1.0302158273381294,False
apache/spark,56847,18,503,21,378,4699,0,0,False,0,4785,9,222,205,1.11,1.025,False
apache/spark,56846,3,138,3,1789,2630,3,3,False,0,2700,0,152,142,1.1014492753623188,1.0289855072463767,False
apache/spark,56845,2,28,1,1321,2279,2,2,False,0,2368,0,32,29,1.1428571428571428,1.0357142857142858,False
apache/spark,56844,15,135,136,263,270,1,1,False,0,312,0,135,135,1.0,1.0,False
apache/spark,56843,15,135,136,263,270,1,1,False,0,312,0,135,135,1.0,1.0,False
apache/spark,56842,11,253,6,4597,2432,3,2,False,0,2527,6,362,292,1.4308300395256917,1.1541501976284585,False
apache/spark,56841,1,2,0,128,660,1,0,False,0,734,0,2,2,1.0,1.0,False
apache/spark,56840,2,49,4,2484,2532,1,1,False,0,2631,1,64,54,1.3061224489795915,1.1020408163265305,False
apache/spark,56839,3,60,4,2730,2230,1,0,False,0,2329,1,76,65,1.2666666666666666,1.0833333333333333,False
apache/spark,56838,3,60,4,2730,2230,1,0,False,0,2329,1,76,65,1.2666666666666666,1.0833333333333333,False
apache/spark,56837,3,60,4,2730,2152,1,0,False,0,2251,1,76,65,1.2666666666666666,1.0833333333333333,False
apache/spark,56836,2,19,3,119,1344,0,0,False,0,1493,1,29,23,1.5263157894736843,1.2105263157894737,False
apache/spark,56835,3,13,4,105,717,1,1,False,0,805,0,13,13,1.0,1.0,False
apache/spark,56832,2,16,1,990,1507,1,0,False,0,1596,0,17,16,1.0625,1.0,False
apache/spark,56831,3,60,4,1745,2323,3,1,False,0,2417,1,76,65,1.2666666666666666,1.0833333333333333,False
apache/spark,56830,1,5,5,130,374,0,0,False,0,441,0,5,5,1.0,1.0,False
apache/spark,56829,1,4,4,9,816,1,0,False,0,869,0,6,5,1.5,1.25,False
apache/spark,56828,6,499,25,1911,2610,0,0,False,0,2684,9,813,682,1.3733108108108107,1.152027027027027,False
apache/spark,56827,2,50,0,720,591,4,2,False,0,663,0,48,47,0.96,0.94,False
apache/spark,56826,2,39,4,737,3178,0,0,False,0,3235,0,39,37,1.0,0.9487179487179488,False
apache/spark,56825,10,511,69,4936,3236,2,1,False,0,3334,5,624,555,1.2211350293542074,1.086105675146771,False
apache/spark,56824,5,5,3,92,1828,2,0,False,0,1899,0,4,4,0.8,0.8,False
apache/spark,56823,3,41,5,548,2004,1,1,False,0,2061,0,43,40,1.048780487804878,0.975609756097561,False
apache/spark,56822,1,7,0,58,4148,3,1,False,0,4206,0,9,7,1.2857142857142858,1.0,False
apache/spark,56821,1,3,3,72,4104,1,1,False,0,4176,0,9,6,3.0,2.0,False
apache/spark,56820,1,27,49,71,1148,2,1,False,0,1219,0,37,32,1.3703703703703705,1.1851851851851851,False
apache/spark,56819,6,417,0,1534,2829,1,2,False,0,2910,2,310,310,0.7434052757793765,0.7434052757793765,False
apache/spark,56818,6,78,16,78,5034,3,1,False,0,5131,1,98,86,1.2564102564102564,1.1025641025641026,False
apache/spark,56817,6,9,7,78,889,1,0,False,0,967,0,9,9,1.0,1.0,False
apache/spark,56815,2,19,17,132,1523,3,2,False,0,1587,0,21,20,1.105263157894737,1.0526315789473684,False
apache/spark,56814,3,3,2,77,1122,1,0,False,0,1199,0,3,3,1.0,1.0,False
apache/spark,56813,1,1,2,79,1071,1,1,False,0,1162,0,1,1,1.0,1.0,False
apache/spark,56812,1,239,0,996,1297,1,1,False,0,1390,6,293,254,1.2259414225941423,1.0627615062761506,False
apache/spark,56811,8,866,0,112,1690,2,2,False,0,1806,5,893,845,1.0311778290993072,0.9757505773672056,False
apache/spark,56810,6,240,82,1586,4650,3,1,False,0,4744,6,325,275,1.3541666666666667,1.1458333333333333,False
apache/spark,56809,10,603,242,1788,1257,1,4,False,0,1313,2,1294,1271,0.945906432748538,0.929093567251462,False
apache/spark,56808,8,661,9,49,984,1,1,False,0,1062,4,734,662,1.1104387291981843,1.0015128593040847,False
apache/spark,56807,5,85,1,1571,2681,3,0,False,0,2756,0,83,78,0.976470588235294,0.9176470588235294,False
apache/spark,56806,1,28,30,483,1509,2,2,False,0,1577,1,78,52,2.7857142857142856,1.8571428571428568,False
apache/spark,56805,8,537,0,1888,2820,2,1,False,0,2931,3,468,448,0.8715083798882681,0.8342644320297952,False
apache/spark,56804,7,956,9,2214,2316,2,0,False,0,2406,23,1282,1065,1.3410041841004183,1.1140167364016735,False
apache/spark,56803,1,1,0,118,2981,1,0,False,0,3099,0,1,1,1.0,1.0,False
apache/spark,56802,2,33,0,848,1911,2,2,False,0,2022,1,41,35,1.2424242424242424,1.0606060606060606,False
apache/spark,56801,1,1,0,1518,2461,0,0,False,0,2594,0,1,1,1.0,1.0,False
apache/spark,56800,1,17,0,1186,2324,0,0,False,0,2418,0,23,19,1.3529411764705883,1.1176470588235294,False
apache/spark,56799,2,105,1,1795,3104,0,0,False,0,3183,3,159,129,1.5142857142857142,1.2285714285714286,False
apache/spark,56798,4,447,53,2330,2237,4,1,False,0,2333,0,630,557,1.4093959731543624,1.2460850111856825,False
apache/spark,56797,15,334,1,2298,3181,2,2,False,0,3251,0,328,327,0.9820359281437124,0.9790419161676648,False
apache/spark,56796,30,978,668,1027,4456,0,0,False,0,4528,23,1353,1210,1.1593830334190232,1.0368466152527849,False
apache/spark,56795,1,4,4,41,3796,3,1,False,0,3849,0,4,4,1.0,1.0,False
apache/spark,56794,1,165,0,79,3145,2,2,False,0,3247,7,782,782,4.739393939393939,4.739393939393939,False
apache/spark,56793,11,1938,623,4135,3234,1,0,False,0,3295,26,2449,2086,1.2636738906088751,1.0763673890608876,False
apache/spark,56792,6,104,10,59,846,4,2,False,0,905,1,134,124,1.0551181102362204,0.9763779527559056,False
apache/spark,56791,1,30,2,2216,2393,1,1,False,0,2495,1,42,35,1.4,1.1666666666666667,False
apache/spark,56790,1,14,2,1335,2836,3,0,False,0,2921,0,18,16,1.2857142857142858,1.1428571428571428,False
apache/spark,56789,1,50,3,2545,4641,0,0,False,0,4731,4,46,46,0.92,0.92,False
apache/spark,56788,1,43,8,1523,2474,0,0,False,0,2557,2,38,38,0.8837209302325582,0.8837209302325582,False
apache/spark,56787,4,68,11,812,2805,2,1,False,0,2887,1,62,60,0.9117647058823528,0.8823529411764706,False
apache/spark,56786,1,36,31,203,3717,2,1,False,0,3796,4,33,33,0.9166666666666666,0.9166666666666666,False
apache/spark,56785,1,20,0,1725,2554,3,1,False,0,2640,0,25,21,1.25,1.05,False
apache/spark,56784,13,767,275,177,4579,2,2,False,0,4651,20,980,839,1.2777053455019556,1.0938722294654497,False
apache/spark,56783,4,87,52,880,1675,2,1,False,0,1736,0,98,90,1.1264367816091954,1.0344827586206895,False
apache/spark,56782,1,1,1,83,1153,1,0,False,0,1220,0,1,1,1.0,1.0,False
apache/spark,56781,1,4,0,71,1640,2,2,False,0,1711,0,5,4,1.25,1.0,False
apache/spark,56780,1,2,0,90,1376,1,0,False,0,1466,0,2,2,1.0,1.0,False
apache/spark,56779,2,9,2,1448,2239,2,2,False,0,2335,0,9,9,1.0,1.0,False
apache/spark,56778,3,84,8,4188,3143,4,2,False,0,3221,2,102,91,1.2142857142857142,1.0833333333333333,False
apache/spark,56777,3,242,0,2134,2605,5,4,False,0,2692,2,276,252,1.108433734939759,1.0120481927710845,False
apache/spark,56776,1,5,5,28,1082,2,3,False,0,1140,0,5,5,1.0,1.0,False
apache/spark,56774,4,11,7,1069,1101,2,1,False,0,1179,0,13,13,1.181818181818182,1.181818181818182,False
apache/spark,56773,3,0,3,477,1054,1,1,False,0,1153,0,0,0,0.0,0.0,False
apache/spark,56772,2,105,1,1795,3087,0,0,False,0,3166,3,159,129,1.5142857142857142,1.2285714285714286,False
apache/spark,56771,12,57,12,6453,2037,3,1,False,0,2148,0,65,60,1.1403508771929824,1.0526315789473684,False
apache/spark,56770,1,103,0,744,1086,3,2,False,0,1186,0,100,100,0.970873786407767,0.970873786407767,False
apache/spark,56769,1,10,0,91,1704,3,2,False,0,1768,0,18,14,1.8,1.4,False
apache/spark,56768,2,2,4,31,677,3,1,False,0,741,0,2,2,1.0,1.0,False
apache/spark,56767,2,168,1,174,2302,2,1,False,0,2406,0,168,155,1.0,0.9226190476190476,False
apache/spark,56766,13,36,3,1305,1208,4,4,False,0,1268,0,55,43,1.5277777777777777,1.1944444444444444,False
apache/spark,56765,1,1,1,114,1043,1,1,False,0,1157,0,1,1,1.0,1.0,False
apache/spark,56764,3,85,1,789,2411,2,2,False,0,2492,1,96,89,1.1294117647058823,1.0470588235294118,False
apache/spark,56763,1,1,0,64,560,1,1,False,0,624,0,1,1,1.0,1.0,False
apache/spark,56762,1,1,0,62,536,2,2,False,0,600,0,1,1,1.0,1.0,False
apache/spark,56761,1,1,1,78,723,1,1,False,0,801,0,1,1,1.0,1.0,False
apache/spark,56759,2,87,2,1585,1500,1,1,False,0,1584,2,111,92,1.2758620689655171,1.057471264367816,False
apache/spark,56758,1,1,1,95,889,1,1,False,0,996,0,1,1,1.0,1.0,False
apache/spark,56757,1,11,1,138,3985,4,1,False,0,4030,3,11,11,1.0,1.0,False
apache/spark,56756,13,857,13,17,3401,4,3,False,0,3496,19,1139,964,1.3290548424737456,1.1248541423570595,False
apache/spark,56755,1,9,3,810,3543,4,0,False,0,3617,0,30,30,3.333333333333333,3.333333333333333,False
apache/spark,56754,1,48,55,146,1781,3,1,False,0,1843,2,42,42,0.875,0.875,False
apache/spark,56753,1,2,1,92,921,1,1,False,0,1025,0,2,2,1.0,1.0,False
apache/spark,56752,2,290,0,121,3379,3,2,False,0,3477,18,1122,1121,3.8689655172413793,3.8655172413793104,False
apache/spark,56751,1,1,1,38,1220,1,1,False,0,1265,0,1,1,1.0,1.0,False
apache/spark,56750,2,2,2,45,1139,1,1,False,0,1184,0,2,2,1.0,1.0,False
apache/spark,56749,3,9,9,46,725,1,0,False,0,771,0,9,9,1.0,1.0,False
apache/spark,56748,2,7,7,61,790,1,0,False,0,851,0,27,17,3.857142857142857,2.4285714285714284,False
apache/spark,56747,7,22,0,252,978,1,1,False,0,1098,0,39,27,1.7727272727272727,1.2272727272727273,False
apache/spark,56746,2,16,4,87,3366,2,0,True,0,3453,1,20,18,1.25,1.125,False
apache/spark,56745,1,1,1,48,1047,2,1,False,0,1132,0,1,1,1.0,1.0,False
apache/spark,56744,2,539,0,986,885,4,5,False,0,933,3,537,500,0.9962894248608536,0.927643784786642,False
apache/spark,56743,2,16,3,117,2250,1,1,False,0,2345,1,18,16,1.125,1.0,False
apache/spark,56742,2,164,1,443,2178,2,1,False,0,2263,1,206,174,1.2560975609756098,1.0609756097560976,False
apache/spark,56741,5,11,15,1065,853,2,1,False,0,916,0,14,14,1.2727272727272727,1.2727272727272727,False
apache/spark,56740,3,79,20,2227,2136,3,2,False,0,2210,3,98,82,1.240506329113924,1.0379746835443038,False
apache/spark,56739,13,430,15,3205,2821,3,2,False,0,2901,16,553,468,1.286046511627907,1.088372093023256,False
apache/spark,56736,1,5,2,74,2894,2,1,False,0,2968,0,9,7,1.8,1.4,False
apache/spark,56735,7,362,83,1404,1408,3,2,False,0,1497,4,493,407,1.361878453038674,1.1243093922651934,False
apache/spark,56734,2,3,3,78,1660,2,1,False,0,1730,0,3,3,1.0,1.0,False
apache/spark,56733,14,1627,47,5384,4602,3,2,False,0,4673,7,1555,1464,0.9557467732022128,0.8998156115550092,False
apache/spark,56732,2,16,1,211,1902,3,3,False,0,1999,0,19,17,1.1875,1.0625,False
apache/spark,56731,2,49,5,1880,1701,2,1,False,0,1793,2,57,50,1.163265306122449,1.020408163265306,False
apache/spark,56730,1,45,0,64,1954,1,1,False,0,2041,5,131,131,2.911111111111111,2.911111111111111,False
apache/spark,56729,2,47,12,1777,2055,1,1,False,0,2143,3,77,60,1.6382978723404256,1.2765957446808511,False
apache/spark,56728,1,36,10,1420,1844,2,1,False,0,1930,1,53,44,1.4722222222222223,1.2222222222222223,False
apache/spark,56725,1,42,2,1723,2145,1,0,False,0,2232,0,41,41,0.9761904761904762,0.9761904761904762,False
apache/spark,56724,1,11,1,1380,1791,1,0,False,0,1911,0,11,11,1.0,1.0,False
apache/spark,56723,1,3,0,945,1465,3,3,False,0,1552,0,7,5,2.333333333333333,1.6666666666666667,False
apache/spark,56722,2,22,2,1554,3208,3,1,False,0,3322,0,32,27,1.4545454545454546,1.2272727272727273,False
apache/spark,56721,1,30,2,1652,1884,1,1,False,0,1982,1,42,35,1.4,1.1666666666666667,False
apache/spark,56720,1,16,0,1301,1613,1,1,False,0,1702,1,12,12,0.75,0.75,False
apache/spark,56718,2,87,6,1552,2299,3,1,False,0,2392,2,116,99,1.3333333333333333,1.137931034482759,False
apache/spark,56717,1,19,17,117,1099,2,1,False,0,1216,0,18,18,0.9473684210526316,0.9473684210526316,False
apache/spark,56716,5,216,48,3878,2570,0,0,False,0,2674,3,274,240,1.2685185185185186,1.1111111111111112,False
apache/spark,56715,1,7,0,750,1997,3,3,False,0,2111,0,11,9,1.5714285714285714,1.2857142857142858,False
apache/spark,56714,8,159,17,7862,1384,0,0,False,0,1430,3,197,174,1.2389937106918238,1.0943396226415094,False
apache/spark,56713,1,2,0,425,1171,3,2,False,0,1256,0,3,2,1.5,1.0,False
apache/spark,56712,14,1569,59,1931,3570,2,2,False,0,3639,14,1711,1577,1.0905035054174634,1.0050987890376035,False
apache/spark,56711,2,41,17,764,3218,3,3,False,0,3301,0,50,45,1.2195121951219512,1.0975609756097562,False
apache/spark,56710,1,269,1,397,1814,1,1,False,0,1870,0,244,238,0.9070631970260224,0.8847583643122676,False
apache/spark,56709,9,336,82,3455,2662,1,1,False,0,2725,8,490,402,1.4583333333333333,1.1964285714285714,False
apache/spark,56708,7,594,701,127,900,0,0,False,0,979,2,572,566,0.9533333333333334,0.9433333333333334,False
apache/spark,56707,2,156,3,7094,3248,1,0,False,0,3329,0,171,156,1.0961538461538465,1.0,False
apache/spark,56706,2,156,3,2143,3063,1,1,False,0,3144,0,171,156,1.0961538461538465,1.0,False
apache/spark,56704,3,4,4,249,1483,2,2,False,0,1550,0,4,4,1.0,1.0,False
apache/spark,56703,20,879,9,137,2417,3,2,False,0,2462,12,1135,1013,1.2853907134767837,1.14722536806342,False
apache/spark,56702,3,1563,0,13,4094,0,0,False,0,4172,19,2668,2204,1.4191489361702128,1.172340425531915,False
apache/spark,56701,2,43,0,1017,1707,2,2,False,0,1788,2,70,53,1.627906976744186,1.2325581395348837,False
apache/spark,56700,2,194,127,2954,1933,2,0,False,0,2011,1,269,228,1.38659793814433,1.175257731958763,False
apache/spark,56699,1,1,1,46,1002,2,1,False,0,1082,0,1,1,1.0,1.0,False
apache/spark,56698,2,69,15,676,1662,2,0,False,0,1744,1,77,70,1.115942028985507,1.0144927536231885,False
apache/spark,56697,3,67,4,1154,986,3,2,False,0,1051,1,69,63,1.0298507462686568,0.9402985074626866,False
